imagepath,imagepath_neg,caption,caption_neg
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images/000095@0.png,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images_neg/000095@0.png,[fibroadenoma] Breast ultrasound image showing sonographic breast tissue layers within the visible field.,[sonographically unremarkable] Breast ultrasound image showing sonographic breast tissue layers within the visible field.
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images/000096@0.png,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images_neg/000096@0.png,[fibroadenoma] Breast ultrasound image demonstrating the visualized tissue architecture of the breast.,[no focal sonographic abnormality] Breast ultrasound image demonstrating the visualized tissue architecture of the breast.
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images/000097@0.png,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images_neg/000097@0.png,[fibroadenoma] Breast ultrasound image showing the local anatomical context of breast parenchyma.,[no focal sonographic abnormality] Breast ultrasound image showing the local anatomical context of breast parenchyma.
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images/000101@0.png,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images_neg/000101@0.png,[cyst] Breast ultrasound image demonstrating breast tissue components visible on ultrasound.,[no visible focal lesion] Breast ultrasound image demonstrating breast tissue components visible on ultrasound.
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images/000102@0.png,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images_neg/000102@0.png,[cyst] Breast ultrasound image showing the sonographic appearance of visualized breast anatomy.,[unremarkable background breast tissue] Breast ultrasound image showing the sonographic appearance of visualized breast anatomy.
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images/000103@0.png,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images_neg/000103@0.png,[cyst] Breast ultrasound image demonstrating breast parenchyma within the ultrasound scan field.,[no visible focal lesion] Breast ultrasound image demonstrating breast parenchyma within the ultrasound scan field.
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images/000105@0.png,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images_neg/000105@0.png,[cyst] Breast ultrasound image showing the tissue background of the visualized breast region.,[maintained parenchymal organization] Breast ultrasound image showing the tissue background of the visualized breast region.
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images/000106@0.png,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images_neg/000106@0.png,[cyst] Breast ultrasound image demonstrating breast tissue anatomy in the sonographic image.,[intact parenchymal architecture] Breast ultrasound image demonstrating breast tissue anatomy in the sonographic image.
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images/000108@0.png,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images_neg/000108@0.png,[cyst] Breast ultrasound image showing visualized parenchymal and surrounding breast tissue.,[no mass-like sonographic finding] Breast ultrasound image showing visualized parenchymal and surrounding breast tissue.
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images/000109@0.png,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images_neg/000109@0.png,[cyst] Breast ultrasound image demonstrating the anatomical background of breast tissue.,[normal-appearing breast tissue] Breast ultrasound image demonstrating the anatomical background of breast tissue.
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images/000112@0.png,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images_neg/000112@0.png,[cyst] Breast ultrasound image showing sonographic tissue context within the breast.,[normal sonographic appearance] Breast ultrasound image showing sonographic tissue context within the breast.
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images/000113@0.png,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images_neg/000113@0.png,[cyst] Breast ultrasound image demonstrating visible breast parenchymal structures.,[normal sonographic appearance] Breast ultrasound image demonstrating visible breast parenchymal structures.
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images/000115@0.png,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images_neg/000115@0.png,[cyst] Breast ultrasound image showing the breast tissue environment within the imaging field.,[no sonographic abnormality] Breast ultrasound image showing the breast tissue environment within the imaging field.
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images/000117@0.png,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images_neg/000117@0.png,[cyst] Breast ultrasound image demonstrating the visualized structural context of the breast.,[ultrasound-negative] Breast ultrasound image demonstrating the visualized structural context of the breast.
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images/000119@0.png,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images_neg/000119@0.png,[cyst] Breast ultrasound image documenting visualized breast tissue background.,[maintained background tissue appearance] Breast ultrasound image documenting visualized breast tissue background.
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images/000120@0.png,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images_neg/000120@0.png,[cyst] Breast ultrasound image describing the sonographic appearance of breast parenchyma.,[unremarkable breast tissue appearance] Breast ultrasound image describing the sonographic appearance of breast parenchyma.
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images/000121@0.png,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images_neg/000121@0.png,[cyst] Breast ultrasound image presenting background breast tissue within the imaging field.,[BI-RADS 1 negative] Breast ultrasound image presenting background breast tissue within the imaging field.
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images/000124@0.png,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images_neg/000124@0.png,[cyst] Breast ultrasound image documenting background parenchymal echotexture.,[ultrasound-negative] Breast ultrasound image documenting background parenchymal echotexture.
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images/000125@0.png,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images_neg/000125@0.png,[cyst] Breast ultrasound image describing tissue composition of the visualized breast region.,[preserved breast tissue morphology] Breast ultrasound image describing tissue composition of the visualized breast region.
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images/000126@0.png,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images_neg/000126@0.png,[cyst] Breast ultrasound image presenting the visualized breast parenchymal background.,[preserved breast parenchymal appearance] Breast ultrasound image presenting the visualized breast parenchymal background.
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images/000127@0.png,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images_neg/000127@0.png,[cyst] Breast ultrasound image documenting sonographic breast tissue context.,[no sonographic abnormality] Breast ultrasound image documenting sonographic breast tissue context.
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images/000129@0.png,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images_neg/000129@0.png,[cyst] Breast ultrasound image describing the background echogenic appearance of breast tissue.,[preserved breast tissue morphology] Breast ultrasound image describing the background echogenic appearance of breast tissue.
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images/000130@0.png,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images_neg/000130@0.png,[cyst] Breast ultrasound image presenting the tissue background of the breast scan.,[intact parenchymal architecture] Breast ultrasound image presenting the tissue background of the breast scan.
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images/000131@0.png,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images_neg/000131@0.png,[invasive breast carcinoma (of no special type)] Breast ultrasound image documenting the visualized parenchymal tissue context.,[no focal abnormality] Breast ultrasound image documenting the visualized parenchymal tissue context.
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images/000132@0.png,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images_neg/000132@0.png,[invasive breast carcinoma (of no special type)] Breast ultrasound image describing background breast parenchyma in the field of view.,[BI-RADS 1 negative] Breast ultrasound image describing background breast parenchyma in the field of view.
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images/000133@0.png,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images_neg/000133@0.png,[invasive breast carcinoma (of no special type)] Breast ultrasound image presenting the sonographic tissue appearance of the breast.,[no suspicious focal finding] Breast ultrasound image presenting the sonographic tissue appearance of the breast.
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images/000134@0.png,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images_neg/000134@0.png,[invasive breast carcinoma (of no special type)] Breast ultrasound image documenting breast tissue composition and background echotexture.,[no suspicious focal finding] Breast ultrasound image documenting breast tissue composition and background echotexture.
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images/000136@0.png,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images_neg/000136@0.png,[invasive breast carcinoma (of no special type)] Breast ultrasound image describing visualized breast tissue components without lesion-specific descriptors.,[normal sonographic appearance] Breast ultrasound image describing visualized breast tissue components without lesion-specific descriptors.
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images/000137@0.png,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images_neg/000137@0.png,[invasive breast carcinoma (of no special type)] Breast ultrasound image presenting the background tissue context of the examined breast region.,[normal-appearing breast tissue] Breast ultrasound image presenting the background tissue context of the examined breast region.
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images/000138@0.png,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images_neg/000138@0.png,[invasive breast carcinoma (of no special type)] Breast ultrasound image documenting breast parenchymal appearance in the sonographic field.,[no focal breast lesion] Breast ultrasound image documenting breast parenchymal appearance in the sonographic field.
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images/000139@0.png,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images_neg/000139@0.png,[invasive breast carcinoma (of no special type)] Breast ultrasound image describing the visualized tissue background outside lesion-specific characterization.,[normal-appearing visualized breast tissue] Breast ultrasound image describing the visualized tissue background outside lesion-specific characterization.
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images/000141@0.png,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images_neg/000141@0.png,[invasive breast carcinoma (of no special type)] Breast ultrasound image presenting background parenchymal tissue for structured image description.,[preserved breast tissue appearance] Breast ultrasound image presenting background parenchymal tissue for structured image description.
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images/000142@0.png,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images_neg/000142@0.png,[invasive breast carcinoma (of no special type)] Breast ultrasound image documenting the sonographic background appearance of breast tissue.,[normal-appearing parenchymal tissue] Breast ultrasound image documenting the sonographic background appearance of breast tissue.
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images/000143@0.png,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images_neg/000143@0.png,[invasive breast carcinoma (of no special type)] Breast ultrasound image describing breast parenchyma and background tissue composition.,[no suspicious sonographic finding] Breast ultrasound image describing breast parenchyma and background tissue composition.
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images/000144@0.png,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images_neg/000144@0.png,[invasive breast carcinoma (of no special type)] Breast ultrasound image demonstrating background echotexture and breast tissue composition.,[no sonographic abnormality] Breast ultrasound image demonstrating background echotexture and breast tissue composition.
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images/000145@0.png,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images_neg/000145@0.png,[ductal carcinoma in situ] Breast ultrasound image showing the background echotexture of the visualized breast parenchyma.,[maintained parenchymal organization] Breast ultrasound image showing the background echotexture of the visualized breast parenchyma.
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images/000147@0.png,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images_neg/000147@0.png,[invasive breast carcinoma (of no special type)] Breast ultrasound image demonstrating tissue composition within the visualized breast tissue.,[unremarkable] Breast ultrasound image demonstrating tissue composition within the visualized breast tissue.
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images/000148@0.png,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images_neg/000148@0.png,[invasive breast carcinoma (of no special type)] Breast ultrasound image showing breast tissue background within the sonographic field of view.,[maintained background tissue appearance] Breast ultrasound image showing breast tissue background within the sonographic field of view.
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images/000149@0.png,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images_neg/000149@0.png,[invasive breast carcinoma (of no special type)] Breast ultrasound image demonstrating the sonographic tissue pattern of the breast.,[no sonographic abnormality] Breast ultrasound image demonstrating the sonographic tissue pattern of the breast.
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images/000150@0.png,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images_neg/000150@0.png,[invasive breast carcinoma (of no special type)] Breast ultrasound image showing background breast parenchyma and tissue composition.,[no visible focal lesion] Breast ultrasound image showing background breast parenchyma and tissue composition.
